date,ystar_mean,ystar_sd,ystar_q025,ystar_q975,unrstar_mean,unrstar_sd,unrstar_q025,unrstar_q975,prtstar_mean,prtstar_sd,prtstar_q025,prtstar_q975,cycle_mean,cycle_sd,cycle_q025,cycle_q975,prt_cycle_mean,prt_cycle_sd,prt_cycle_q025,prt_cycle_q975
1982-06-01,261.46612178,2.7131464966129366,257.725766,266.49633125,5.194825244775,1.1183944356047433,3.0185962425,6.6713108075,61.5623945915,0.6716678306538653,60.636956125,62.8419448,-3.3716478144481594,2.7131463473523603,-8.40185875,0.3687026250000001,-0.8399459992123872,0.6716668751146712,-2.1194921550000005,0.08548827730000001
1982-09-01,261.63596254,3.3138217604718254,256.7673975,267.3545425,5.32596248415,1.3121974295163248,2.9627514849999996,7.1683842449999995,61.778108229,0.8410100333121963,60.518883125,63.1564648,-4.677642663334604,3.3138218644793533,-10.39622065,0.19092317675,-1.216480882905337,0.8410111441851774,-2.5948398125,0.04274629982500005
1982-12-01,260.6899438025,3.8753730884027275,254.68072899999999,266.92235975,6.514788714525,1.5667179664734614,3.9358526725,8.8464065275,62.2664367785,0.9632223918001349,60.749035850000006,63.76608325,-5.759794638953425,3.8753732215018215,-11.99220775,0.24942208875000008,-1.4520754116573336,0.9632231395795837,-2.9517226425,0.06532545882500003
1983-03-01,260.1303842,4.223560109689248,253.410098,266.72381774999997,6.956984100475,1.7642465851105253,4.1773067125,9.663312962500001,62.08683184,1.0278067885797555,60.428161725,63.657122575,-6.639094326520213,4.223560166537501,-13.2325258,0.08119221600000001,-1.64057422835796,1.0278074267252124,-3.2108658125000002,0.018096637825
1983-06-01,259.900495045,4.399344228843489,252.78357375,266.7566725,7.289566077075,1.884891803426691,4.3571236175,10.235042475,62.02666318925,1.052962808761306,60.308611325,63.65279655,-7.100019437089286,4.399344289497699,-13.9561994,0.016902108900000025,-1.7152491377364858,1.0529638893455158,-3.3413865900000004,0.0028055877275000238
1983-09-01,261.96414976249997,4.294862174000876,255.10392975,268.61200499999995,7.4062476915,1.891469539647136,4.478989475,10.3591365,62.082157129,1.0077996629576849,60.480678775,63.655338824999994,-6.867898869226468,4.294862202474091,-13.515753899999998,-0.007675863789999999,-1.6029528199746894,1.0077997878237412,-3.17613508,-0.0014744336899999992
1983-12-01,262.8351439325,4.091745858557905,256.36634775,269.24903875,6.8901363065,1.8202720565912738,4.05520792,9.704863845,61.84673171875,0.9539887956601988,60.351342975,63.3705793,-6.473564158814567,4.0917460728564405,-12.8874567,-0.004764891934999955,-1.4961826726859215,0.9539897337348157,-3.0200319975,-7.916042072499999e-4
1984-03-01,264.3188049,3.8422353007071406,258.42396925,270.4907805,6.7351881531,1.7215368264134827,4.0015692425000005,9.3421816725,61.757148601750004,0.8910830227001382,60.410520875,63.22210755,-5.994642116033153,3.8422354718147154,-12.16661645,-0.099809638375,-1.3750579065268875,0.8910822130641473,-2.840016745,-0.028432519624999965
1984-06-01,264.5754796775,3.741956003358095,258.93644575,270.68078125,6.699796784525,1.6434619006464843,4.028288985,9.1383001525,61.90779531275,0.8763582604660464,60.5963997,63.365175074999996,-5.531554246107812,3.7419557685889635,-11.63685235,0.10747957850000009,-1.2685798540117421,0.8763582782787178,-2.72596089,0.04281597190000001
1984-09-01,264.7789349575,3.5942807083734283,259.5016605,270.77517824999995,6.539442758675,1.5812041446250966,3.9044901675,8.8413012775,61.763464436,0.8407069015687693,60.543865975,63.187045075,-5.25102232249766,3.594280571490947,-11.247260299999999,0.02625545135000007,-1.2152793660927825,0.8407069816288211,-2.638859085,0.0043179353075000005
1984-12-01,264.783992,3.430384401323205,259.7725695,270.6705455,6.432773125275,1.5215623894563728,3.8240380725,8.614285765000002,61.5886959105,0.8017502805794109,60.423245775,62.97253155,-5.106989058902882,3.430384340246739,-10.993539575,-0.09556525429999992,-1.1924549504030475,0.8017504878456007,-2.576290555,-0.027002692899999986
1985-03-01,265.509774995,3.3021380698864933,260.80782475,271.32987675,6.4306488235,1.4675295971346256,3.8573347875,8.501336802500001,61.622362308,0.7716484921019595,60.53787815,62.992569350000004,-4.8536324049591,3.302138077758078,-10.673734649999998,-0.15167987399999966,-1.125185427713125,0.7716487431042506,-2.4953918125,-0.040699830374999996
1985-06-01,266.912977535,3.1407872639003496,262.56179225,272.58710575000003,6.478785163025,1.4036683983032583,3.943153915,8.409263359999999,61.58827892375,0.7290762990376365,60.590524275,62.9203289,-4.49942628231126,3.1407874054530827,-10.173557774999999,-0.14824459124999984,-1.0323653892263025,0.7290757343137165,-2.3644150875,-0.034609264475
1985-09-01,267.3227602125,3.1060340316445525,263.022102,272.97414325,6.358686316125,1.3548886368874995,3.8557766649999996,8.1889201525,61.8341133785,0.7270742735956209,60.826395475,63.157179750000005,-4.097694193368253,3.106034071444798,-9.749079465,0.20296923400000022,-0.9346566603303386,0.7270738788237355,-2.2577212025,0.0730626369250001
1985-12-01,266.3652154775,3.1317971072469497,262.08067575,272.11381125,6.13748092195,1.3404345623639145,3.63682807,7.930063745,62.03850100775,0.7390755761554924,61.025065000000005,63.360472775,-3.9636962948083676,3.131797012860337,-9.712287305,0.32084597100000006,-0.9238682447166773,0.739076187354414,-2.245840085,0.08956580987500004
1986-03-01,266.3984397075,3.1431851197506084,262.06222975000003,272.09825599999994,6.2268976898,1.3394335896178966,3.72532738,8.0108233775,62.39471401325,0.7406322062054078,61.368768375,63.725627225000004,-3.873725685172855,3.1431851793589654,-9.5735378,0.46248393875000005,-0.904714171359813,0.7406319072621533,-2.23562615,0.12123263925000002
1986-06-01,265.713215615,3.2053992393522184,261.2278645,271.46310275,6.1199920701,1.3514287048159999,3.60488183,7.9333550325,62.8311630045,0.7600628449484133,61.758201449999994,64.179623375,-3.89452219772482,3.2053989500800473,-9.644412012500002,0.5908269332500001,-0.9183478348083625,0.7600631754116253,-2.2668073775,0.15461572349999997
1986-09-01,265.63539801,3.1504713704952025,261.29692824999995,271.375288,6.503344345875,1.3564320235915346,3.9570165924999996,8.316843897499998,62.87935852225,0.741190360119138,61.852430975000004,64.21399865000001,-4.070744985882972,3.1504713408265848,-9.810636205,0.2677272035,-0.9702888486892165,0.7411906754310126,-2.3049304125,0.05664171325000004
1986-12-01,266.72209279,3.0454452059721597,262.67737500000004,272.39147775,6.592782891425,1.335765387741049,4.068423795,8.3489245275,62.89976810475,0.7100618907290122,61.9602388,64.21607145,-4.051495465194657,3.0454451991510934,-9.72087702,-0.006778155817499873,-0.9504410524439925,0.7100615372873362,-2.2667438625,-0.010911962174999979
1987-03-01,267.099736495,2.9415759497992444,263.23270325,272.68829825000006,6.567371053025,1.302360021543295,4.064813599999999,8.255061050000002,62.7999164665,0.6846344481391657,61.90298555,64.089989725,-3.984337401387425,2.9415759814787474,-9.572901605,-0.11730513749999996,-0.931502867828075,0.684634623492834,-2.2215757575,-0.03456956707499999
1987-06-01,267.948456075,2.8384806939093608,264.32438725000003,273.45350999999994,6.528165658,1.2633729706186148,4.0838944625,8.13343937,62.774663463,0.6589561490768779,61.94084695,64.045185525,-3.77726459395265,2.8384806186631852,-9.2823165175,-0.15319777774999996,-0.87193081453728,0.6589562062031241,-2.1424531124999997,-0.03811451804999999
1987-09-01,268.9574924575,2.7269754128418997,265.5825595,274.343629,6.444206302075,1.2163909994343194,4.031523665000001,7.942988085,62.7283330215,0.631248237298898,61.9518558,63.968862625,-3.49193457752374,2.7269753164599977,-8.878067025,-0.1170042685,-0.7979360943899125,0.6312483552466095,-2.0384649425,-0.02145682294999999
1987-12-01,270.1423072875,2.587439413340532,266.97494750000004,275.340187,6.50537110115,1.1597020162111196,4.1503974900000005,7.8923064,62.580167159,0.5953847916145614,61.842820975,63.789199925,-3.203769212206925,2.587439718132922,-8.40165171,-0.03640441494999981,-0.728551981838565,0.5953843386066778,-1.937584305,0.008792865662500069
1988-03-01,269.704435615,2.5865527011858034,266.58960475000003,274.88717525,6.2253071448,1.126532864696257,3.887409305,7.5446373225,62.89326681175,0.6037353718606839,62.164948700000004,64.10118514999999,-2.9058185525404094,2.5865527808875406,-8.08855968,0.20901322350000004,-0.6596569462469443,0.6037355557731701,-1.8675757425,0.06866460910000008
1988-06-01,269.09762003,2.5618612692216343,266.005245,274.31223600000004,6.449404322375,1.1096187459379767,4.1165251725,7.774999185,63.06430713625,0.5990254159172275,62.337863799999994,64.273577625,-2.7106274647761923,2.5618611817155825,-7.9252393974999995,0.38174437225,-0.6204471669837337,0.5990258518793851,-1.8297160275,0.10599609375000031
1988-09-01,269.309865545,2.4062401012791,266.073188,274.36511125000004,5.785626519225,1.0716694718876199,3.4991610499999997,7.134596082500001,62.745858139,0.5560074580961211,61.974738925,63.9217156,-2.606515004235105,2.4062399670232106,-7.6617606475,0.6301568650000008,-0.6008826728702937,0.5560077198846982,-1.7767416775,0.17023557925
1988-12-01,270.1379889,2.307435592311085,266.76416475,275.1107405,5.7227368814,1.0266190798880193,3.4772425325,7.118177305000001,62.90097970425,0.5338327260832962,62.084217675,64.031201775,-2.3097432345695776,2.3074356885595937,-7.2824945375,1.0640798850000004,-0.5171861660550875,0.5338323477225728,-1.647407195,0.29957444875000006
1989-03-01,270.168806615,2.3016245726969684,266.635906,275.20132250000006,5.711584817125,1.0014649667610556,3.4959008825000004,7.1842792275,63.242732162,0.5383134954896569,62.390198625000004,64.391860975,-1.90189219599057,2.301624439692169,-6.934410735000001,1.6310084975000023,-0.41339256304697874,0.5383137503809824,-1.5625213999999998,0.4391429837500004
1989-06-01,271.4022931525,2.2634832527138378,267.782696,276.3582595,5.4556486294,0.9776314731948511,3.2845691699999997,6.9801540300000005,63.36326111125,0.5277634914301761,62.477391175,64.49013554999999,-1.4382753658022651,2.2634832463167314,-6.394242480000001,2.1813217125000013,-0.2969386434662675,0.5277634460703056,-1.4238130674999998,0.5889328030000002
1989-09-01,271.54845945,2.2397643825099407,267.93265700000006,276.46178125,5.4356466849,0.9554887247452896,3.28473495,6.9815538974999996,63.5247660175,0.5241802090827297,62.63630375,64.64416845,-1.16797202955233,2.23976426336056,-6.0812948675000005,2.4478247925000027,-0.24793860313802776,0.5241797464036346,-1.3673373549999999,0.6405237890000003
1989-12-01,270.927622645,2.285049701471941,267.31143325,275.91385075,5.299759504,0.9586153302420483,3.1624402275000003,6.84362766,63.65937376325,0.5421569344893225,62.765165375,64.80951257500001,-1.262360245839675,2.2850496976051784,-6.248586054999999,2.3538266625000017,-0.300101046658175,0.5421573772085493,-1.450242235,0.5941080857500001
1990-03-01,271.37221259,2.332163465625007,267.88022125000003,276.40704125,5.62490136735,0.9759593034199822,3.4466718249999997,7.1317404675,63.89986831825,0.5523456812347546,63.045450275,65.0574141,-1.387420086158135,2.3321634262803435,-6.422252964999999,2.1045737925000005,-0.33151005505815123,0.5523453675233843,-1.489056765,0.5229086152500001
1990-06-01,271.356776175,2.4465601301913327,267.92607575,276.56794550000006,5.768462533875,1.0061326634108507,3.5408232275000002,7.222112900000001,64.185537559,0.5846967144004523,63.360494425,65.369774075,-1.6346966181576075,2.4465597233456142,-6.84586958,1.7960062075000003,-0.40002228552643,0.5846959705058743,-1.5842553824999999,0.425024983
1990-09-01,271.122443605,2.7204429242647237,267.39295200000004,276.53451125,6.317284680375,1.086814669832816,3.9817639399999996,7.7315875525,64.51779802975,0.6653618727653661,63.586577275,65.784450675,-2.2860222682771827,2.720443157787827,-7.698094007499999,1.4434652625000004,-0.58729613122249,0.6653630500673358,-1.853951545,0.34392683375000005
1990-12-01,271.9065514975,2.8616001502230914,268.03280125,277.464607,6.69303214215,1.1755213613831625,4.27740782,8.172467045,64.42630441175,0.6868649615640576,63.466830275,65.702556225,-2.9019672746942,2.8615991989441762,-8.46002152,0.9717786562500002,-0.727741068436025,0.6868627074325684,-2.00399247,0.23173258925
1991-03-01,271.6376180725,3.3069577479988346,266.81069675,277.54190625,7.120641322725,1.3248612250081788,4.5739816625,8.903313175000001,64.5047127315,0.8190871198726165,63.25976874999999,65.8665685,-4.25489061506058,3.3069584549605855,-10.1591754,0.5720367015000001,-1.110820095200915,0.81908927740473,-2.47267867,0.13412980275000003
